"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
301.695,2.61225,-0.0553415,0,0.47274,2.05,0.7,-0.01
301.744,2.61849,-0.0549559,0,0.43863,2.06,0.7,-0.01
301.792,2.62479,-0.0545605,0,0.404,2.07,0.7,-0.01
301.839,2.63114,-0.0541637,0,0.368867,2.08,0.7,-0.01
301.886,2.63753,-0.0537737,0,0.33325,2.09,0.7,-0.01
301.933,2.64396,-0.0533983,0,0.297164,2.1,0.7,-0.01
301.978,2.65041,-0.0530453,0,0.260624,2.11,0.7,-0.01
302.023,2.65689,-0.0527221,0,0.223643,2.12,0.7,-0.01
302.068,2.6634,-0.052436,0,0.186232,2.13,0.7,-0.01
302.111,2.66993,-0.0521946,0,0.148402,2.14,0.7,-0.01
302.154,2.67648,-0.052005,0,0.110162,2.15,0.7,-0.01
302.195,2.68305,-0.0518747,0,0.0715176,2.16,0.7,-0.01
302.236,2.68966,-0.0518113,0,0.032476,2.17,0.7,-0.01
302.277,2.69629,-0.0518223,0,-0.00695876,2.18,0.7,-0.01
302.316,2.70295,-0.0519159,0,-0.0467839,2.19,0.7,-0.01
302.354,2.70965,-0.0521004,0,-0.086998,2.2,0.7,-0.01
302.392,2.7164,-0.0523845,0,-0.127601,2.21,0.7,-0.01
302.428,2.72319,-0.0527775,0,-0.168594,2.22,0.7,-0.01
302.463,2.73005,-0.0532895,0,-0.209979,2.23,0.7,-0.01
302.498,2.73698,-0.0539311,0,-0.251762,2.24,0.7,-0.01
302.531,2.74398,-0.0547142,0,-0.293945,2.25,0.7,-0.01
302.563,2.75107,-0.0556515,0,-0.336536,2.26,0.7,-0.01
302.594,2.75827,-0.0567572,0,-0.379541,2.27,0.7,-0.01
302.624,2.76557,-0.0580471,0,-0.422967,2.28,0.7,-0.01
302.653,2.773,-0.0595389,0,-0.466821,2.29,0.7,-0.01
302.68,2.78058,-0.0612523,0,-0.51111,2.3,0.7,-0.01
302.706,2.7883,-0.0632099,0,-0.555839,2.31,0.7,-0.01
302.731,2.7962,-0.0654372,0,-0.601011,2.32,0.7,-0.01
302.754,2.80427,-0.0679632,0,-0.646624,2.33,0.7,-0.01
302.776,2.81255,-0.0708215,0,-0.692674,2.34,0.7,-0.01
302.796,2.82103,-0.0740503,0,-0.739144,2.35,0.7,-0.01
302.814,2.82972,-0.0776935,0,-0.786008,2.36,0.7,-0.01
302.831,2.83864,-0.0818017,0,-0.833222,2.37,0.7,-0.01
302.846,2.84778,-0.0864323,0,-0.880719,2.38,0.7,-0.01
302.858,2.85714,-0.0916506,0,-0.928401,2.39,0.7,-0.01
302.869,2.86668,-0.0975297,0,-0.976127,2.4,0.7,-0.01
302.877,2.87637,-0.104149,0,-1.0237,2.41,0.7,-0.01
302.882,2.88616,-0.111595,0,-1.07085,2.42,0.7,-0.01
302.885,2.89595,-0.119951,0,-1.1172,2.43,0.7,-0.01
302.885,2.90563,-0.129297,0,-1.16229,2.44,0.7,-0.01
302.881,2.91501,-0.139691,0,-1.20549,2.45,0.7,-0.01
302.874,2.9239,-0.151158,0,-1.24605,2.46,0.7,-0.01
302.862,2.93205,-0.163658,0,-1.28309,2.47,0.7,-0.01
302.847,2.93918,-0.177069,0,-1.31564,2.48,0.7,-0.01
302.827,2.94503,-0.19116,0,-1.34275,2.49,0.7,-0.01
302.801,2.94955,-0.20615,0,-1.36438,2.5,0.7,-0.01
296.297,3.18495,1.20812,0,2.68546,1.51,0.71,-0.01
296.525,3.24205,1.15041,0,2.44357,1.52,0.71,-0.01
296.745,3.2858,1.08319,0,2.22556,1.53,0.71,-0.01
296.955,3.31522,1.00899,0,2.03403,1.54,0.71,-0.01
297.153,3.33039,0.930477,0,1.86944,1.55,0.71,-0.01
297.338,3.33237,0.850211,0,1.73063,1.56,0.71,-0.01
297.511,3.3228,0.770461,0,1.61551,1.57,0.71,-0.01
297.671,3.30373,0.693064,0,1.52146,1.58,0.71,-0.01
297.82,3.27727,0.619383,0,1.44567,1.59,0.71,-0.01
297.959,3.24548,0.550327,0,1.38531,1.6,0.71,-0.01
298.088,3.21017,0.486412,0,1.33775,1.61,0.71,-0.01
298.208,3.17291,0.427838,0,1.30061,1.62,0.71,-0.01
298.321,3.13496,0.374568,0,1.27181,1.63,0.71,-0.01
298.427,3.0973,0.326406,0,1.24957,1.64,0.71,-0.01
298.527,3.06067,0.283054,0,1.23239,1.65,0.71,-0.01
298.622,3.02559,0.244156,0,1.21901,1.66,0.71,-0.01
298.712,2.99243,0.209335,0,1.20843,1.67,0.71,-0.01
298.798,2.96141,0.178213,0,1.19979,1.68,0.71,-0.01
298.88,2.93266,0.150428,0,1.19242,1.69,0.71,-0.01
298.959,2.90622,0.125637,0,1.18579,1.7,0.71,-0.01
299.035,2.88207,0.103528,0,1.17946,1.71,0.71,-0.01
299.109,2.86017,0.0838164,0,1.17307,1.72,0.71,-0.01
299.18,2.84044,0.0662449,0,1.16637,1.73,0.71,-0.01
299.249,2.82278,0.0505842,0,1.15914,1.74,0.71,-0.01
299.317,2.80707,0.0366298,0,1.15121,1.75,0.71,-0.01
299.382,2.79321,0.0241998,0,1.14246,1.76,0.71,-0.01
299.447,2.78107,0.0131329,0,1.13279,1.77,0.71,-0.01
299.51,2.77054,0.00328586,0,1.12214,1.78,0.71,-0.01
299.571,2.7615,-0.0054681,0,1.11045,1.79,0.71,-0.01
299.632,2.75386,-0.0132414,0,1.09771,1.8,0.71,-0.01
299.692,2.74749,-0.0201341,0,1.08388,1.81,0.71,-0.01
299.751,2.74231,-0.0262352,0,1.06897,1.82,0.71,-0.01
299.809,2.73821,-0.0316242,0,1.05297,1.83,0.71,-0.01
299.866,2.73512,-0.0363719,0,1.03589,1.84,0.71,-0.01
299.922,2.73295,-0.0405418,0,1.01776,1.85,0.71,-0.01
299.978,2.73161,-0.0441908,0,0.998585,1.86,0.71,-0.01
300.034,2.73105,-0.0473702,0,0.97839,1.87,0.71,-0.01
300.089,2.73118,-0.0501259,0,0.9572,1.88,0.71,-0.01
300.143,2.73196,-0.0524995,0,0.935044,1.89,0.71,-0.01
300.197,2.73332,-0.0545288,0,0.911948,1.9,0.71,-0.01
300.25,2.73521,-0.056248,0,0.887943,1.91,0.71,-0.01
300.303,2.73758,-0.0576881,0,0.863058,1.92,0.71,-0.01
300.356,2.74039,-0.0588774,0,0.837324,1.93,0.71,-0.01
300.408,2.74358,-0.0598421,0,0.810771,1.94,0.71,-0.01
300.46,2.74714,-0.0606056,0,0.783429,1.95,0.71,-0.01
300.511,2.751,-0.06119,0,0.755327,1.96,0.71,-0.01
300.562,2.75516,-0.0616153,0,0.726495,1.97,0.71,-0.01
300.613,2.75957,-0.0619001,0,0.696961,1.98,0.71,-0.01
300.663,2.76421,-0.0620616,0,0.666752,1.99,0.71,-0.01
300.713,2.76905,-0.0621158,0,0.635896,2,0.71,-0.01
300.762,2.77407,-0.0620775,0,0.604417,2.01,0.71,-0.01
300.811,2.77925,-0.0619606,0,0.572341,2.02,0.71,-0.01
300.86,2.78458,-0.0617783,0,0.539691,2.03,0.71,-0.01
300.908,2.79002,-0.0615426,0,0.50649,2.04,0.71,-0.01
300.956,2.79558,-0.0612653,0,0.472759,2.05,0.71,-0.01
301.003,2.80123,-0.0609571,0,0.438519,2.06,0.71,-0.01
301.05,2.80696,-0.0606286,0,0.403787,2.07,0.71,-0.01
301.096,2.81277,-0.0602897,0,0.368582,2.08,0.71,-0.01
301.142,2.81864,-0.0599499,0,0.33292,2.09,0.71,-0.01
301.187,2.82457,-0.0596184,0,0.296816,2.1,0.71,-0.01
301.232,2.83054,-0.0593043,0,0.260285,2.11,0.71,-0.01
301.276,2.83657,-0.0590161,0,0.223338,2.12,0.71,-0.01
301.32,2.84263,-0.0587625,0,0.185987,2.13,0.71,-0.01
301.363,2.84873,-0.058552,0,0.148242,2.14,0.71,-0.01
301.405,2.85487,-0.058393,0,0.110112,2.15,0.71,-0.01
301.447,2.86105,-0.0582939,0,0.0716034,2.16,0.71,-0.01
301.488,2.86726,-0.0582633,0,0.0327235,2.17,0.71,-0.01
301.528,2.87351,-0.05831,0,-0.00652313,2.18,0.71,-0.01
301.568,2.8798,-0.058443,0,-0.0461328,2.19,0.71,-0.01
301.606,2.88614,-0.0586714,0,-0.086103,2.2,0.71,-0.01
301.644,2.89252,-0.0590051,0,-0.126432,2.21,0.71,-0.01
301.681,2.89896,-0.0594542,0,-0.16712,2.22,0.71,-0.01
301.717,2.90545,-0.0600297,0,-0.208167,2.23,0.71,-0.01
301.753,2.91201,-0.0607431,0,-0.249574,2.24,0.71,-0.01
301.787,2.91865,-0.061607,0,-0.291344,2.25,0.71,-0.01
301.82,2.92536,-0.062635,0,-0.333478,2.26,0.71,-0.01
301.853,2.93217,-0.0638419,0,-0.375979,2.27,0.71,-0.01
301.884,2.93908,-0.0652442,0,-0.418849,2.28,0.71,-0.01
301.914,2.94609,-0.0668599,0,-0.46209,2.29,0.71,-0.01
301.943,2.95323,-0.0687091,0,-0.5057,2.3,0.71,-0.01
301.971,2.96049,-0.0708143,0,-0.549677,2.31,0.71,-0.01
301.997,2.96789,-0.0732007,0,-0.594015,2.32,0.71,-0.01
302.022,2.97544,-0.0758965,0,-0.638701,2.33,0.71,-0.01
302.046,2.98314,-0.0789337,0,-0.683716,2.34,0.71,-0.01
302.068,2.991,-0.0823479,0,-0.729029,2.35,0.71,-0.01
302.089,2.99902,-0.0861795,0,-0.774599,2.36,0.71,-0.01
302.108,3.0072,-0.0904735,0,-0.820361,2.37,0.71,-0.01
302.126,3.01553,-0.0952799,0,-0.86623,2.38,0.71,-0.01
302.141,3.02399,-0.100653,0,-0.912087,2.39,0.71,-0.01
302.154,3.03255,-0.106653,0,-0.957772,2.4,0.71,-0.01
302.166,3.04116,-0.113341,0,-1.00307,2.41,0.71,-0.01
302.175,3.04976,-0.120778,0,-1.04771,2.42,0.71,-0.01
302.181,3.05826,-0.129021,0,-1.09134,2.43,0.71,-0.01
302.185,3.06656,-0.138118,0,-1.1335,2.44,0.71,-0.01
302.186,3.0745,-0.148091,0,-1.17367,2.45,0.71,-0.01
302.184,3.08192,-0.158933,0,-1.21121,2.46,0.71,-0.01
302.178,3.08863,-0.170586,0,-1.24541,2.47,0.71,-0.01
302.169,3.09443,-0.182929,0,-1.27554,2.48,0.71,-0.01
302.156,3.09914,-0.19577,0,-1.30092,2.49,0.71,-0.01
302.139,3.10274,-0.209358,0,-1.32174,2.5,0.71,-0.01
295.869,3.18727,1.14417,0,2.88852,1.51,0.72,-0.01
296.072,3.24724,1.09693,0,2.66229,1.52,0.72,-0.01
296.27,3.29726,1.04168,0,2.45418,1.53,0.72,-0.01
296.461,3.33623,0.980097,0,2.2667,1.54,0.72,-0.01
296.644,3.36376,0.914039,0,2.10089,1.55,0.72,-0.01
296.817,3.38014,0.845385,0,1.95648,1.56,0.72,-0.01
296.981,3.38621,0.775897,0,1.83239,1.57,0.72,-0.01
297.134,3.38317,0.707113,0,1.72701,1.58,0.72,-0.01
297.277,3.37246,0.64029,0,1.6384,1.59,0.72,-0.01
297.411,3.35558,0.576379,0,1.56448,1.6,0.72,-0.01
297.536,3.33401,0.51604,0,1.50319,1.61,0.72,-0.01
297.653,3.30907,0.459678,0,1.45256,1.62,0.72,-0.01
297.763,3.28195,0.407483,0,1.41081,1.63,0.72,-0.01
297.866,3.25363,0.359484,0,1.37634,1.64,0.72,-0.01
297.963,3.22493,0.315586,0,1.34774,1.65,0.72,-0.01
298.055,3.19648,0.275614,0,1.32381,1.66,0.72,-0.01
298.142,3.16877,0.239341,0,1.30353,1.67,0.72,-0.01
298.225,3.14215,0.206512,0,1.28603,1.68,0.72,-0.01
298.304,3.1169,0.176859,0,1.2706,1.69,0.72,-0.01
298.38,3.09317,0.150116,0,1.25663,1.7,0.72,-0.01
298.452,3.07106,0.126029,0,1.24363,1.71,0.72,-0.01
298.522,3.05064,0.104352,0,1.23121,1.72,0.72,-0.01
298.59,3.0319,0.084862,0,1.21904,1.73,0.72,-0.01
298.656,3.01483,0.0673491,0,1.20684,1.74,0.72,-0.01
298.719,2.99939,0.0516235,0,1.1944,1.75,0.72,-0.01
298.781,2.98551,0.0375122,0,1.18156,1.76,0.72,-0.01
298.842,2.97314,0.0248588,0,1.16818,1.77,0.72,-0.01
298.901,2.96219,0.013522,0,1.15415,1.78,0.72,-0.01
298.959,2.95259,0.00337473,0,1.1394,1.79,0.72,-0.01
299.016,2.94426,-0.00569757,0,1.12386,1.8,0.72,-0.01
299.072,2.93711,-0.0137977,0,1.10748,1.81,0.72,-0.01
299.127,2.93108,-0.0210181,0,1.09024,1.82,0.72,-0.01
299.181,2.92608,-0.0274424,0,1.07212,1.83,0.72,-0.01
299.234,2.92205,-0.0331458,0,1.05311,1.84,0.72,-0.01
299.287,2.9189,-0.0381962,0,1.03321,1.85,0.72,-0.01
299.339,2.91658,-0.0426549,0,1.01242,1.86,0.72,-0.01
299.391,2.91502,-0.0465776,0,0.990747,1.87,0.72,-0.01
299.442,2.91416,-0.0500145,0,0.968208,1.88,0.72,-0.01
299.493,2.91395,-0.0530114,0,0.944819,1.89,0.72,-0.01
299.543,2.91433,-0.05561,0,0.920598,1.9,0.72,-0.01
299.593,2.91525,-0.0578482,0,0.895566,1.91,0.72,-0.01
299.643,2.91667,-0.0597607,0,0.869745,1.92,0.72,-0.01
299.692,2.91854,-0.0613793,0,0.843158,1.93,0.72,-0.01
299.741,2.92082,-0.062733,0,0.81583,1.94,0.72,-0.01
299.79,2.92348,-0.0638487,0,0.787785,1.95,0.72,-0.01
299.839,2.92648,-0.064751,0,0.759047,1.96,0.72,-0.01
299.887,2.92979,-0.0654628,0,0.729641,1.97,0.72,-0.01
299.935,2.93337,-0.0660052,0,0.69959,1.98,0.72,-0.01
299.982,2.93721,-0.0663977,0,0.66892,1.99,0.72,-0.01
300.029,2.94128,-0.0666585,0,0.637652,2,0.72,-0.01
300.076,2.94555,-0.0668047,0,0.60581,2.01,0.72,-0.01
300.123,2.95,-0.0668521,0,0.573416,2.02,0.72,-0.01
300.17,2.95461,-0.0668157,0,0.54049,2.03,0.72,-0.01
300.216,2.95938,-0.0667095,0,0.507053,2.04,0.72,-0.01
300.262,2.96427,-0.0665467,0,0.473125,2.05,0.72,-0.01
300.307,2.96927,-0.06634,0,0.438723,2.06,0.72,-0.01
300.352,2.97438,-0.0661011,0,0.403866,2.07,0.72,-0.01
300.397,2.97959,-0.0658415,0,0.368569,2.08,0.72,-0.01
300.441,2.98487,-0.0655721,0,0.332847,2.09,0.72,-0.01
300.485,2.99023,-0.0653035,0,0.296715,2.1,0.72,-0.01
300.529,2.99565,-0.0650458,0,0.260186,2.11,0.72,-0.01
300.572,3.00113,-0.064809,0,0.223272,2.12,0.72,-0.01
300.615,3.00667,-0.0646027,0,0.185983,2.13,0.72,-0.01
300.657,3.01226,-0.0644366,0,0.14833,2.14,0.72,-0.01
300.698,3.01789,-0.0643201,0,0.110321,2.15,0.72,-0.01
300.739,3.02357,-0.0642628,0,0.0719632,2.16,0.72,-0.01
300.78,3.0293,-0.0642741,0,0.0332638,2.17,0.72,-0.01
300.82,3.03507,-0.0643637,0,-0.00577183,2.18,0.72,-0.01
300.859,3.04088,-0.0645417,0,-0.0451392,2.19,0.72,-0.01
300.898,3.04675,-0.064818,0,-0.0848346,2.2,0.72,-0.01
300.936,3.05266,-0.0652032,0,-0.124855,2.21,0.72,-0.01
300.973,3.05863,-0.0657085,0,-0.165198,2.22,0.72,-0.01
301.009,3.06465,-0.0663453,0,-0.205863,2.23,0.72,-0.01
301.045,3.07073,-0.0671261,0,-0.246848,2.24,0.72,-0.01
301.08,3.07688,-0.0680639,0,-0.288152,2.25,0.72,-0.01
301.114,3.08311,-0.069173,0,-0.329773,2.26,0.72,-0.01
301.147,3.08941,-0.0704687,0,-0.371711,2.27,0.72,-0.01
301.179,3.0958,-0.0719675,0,-0.413961,2.28,0.72,-0.01
301.21,3.10228,-0.0736877,0,-0.45652,2.29,0.72,-0.01
301.241,3.10885,-0.0756493,0,-0.49938,2.3,0.72,-0.01
301.27,3.11553,-0.0778743,0,-0.542532,2.31,0.72,-0.01
301.297,3.12232,-0.080387,0,-0.585959,2.32,0.72,-0.01
301.324,3.12922,-0.0832143,0,-0.62964,2.33,0.72,-0.01
301.349,3.13623,-0.0863858,0,-0.673544,2.34,0.72,-0.01
301.373,3.14336,-0.0899345,0,-0.717629,2.35,0.72,-0.01
301.396,3.15059,-0.0938961,0,-0.761839,2.36,0.72,-0.01
301.417,3.15792,-0.0983101,0,-0.806096,2.37,0.72,-0.01
301.437,3.16534,-0.103219,0,-0.850302,2.38,0.72,-0.01
301.454,3.17281,-0.108667,0,-0.894324,2.39,0.72,-0.01
301.47,3.18031,-0.114701,0,-0.937994,2.4,0.72,-0.01
301.484,3.18778,-0.121367,0,-0.981098,2.41,0.72,-0.01
301.497,3.19516,-0.128708,0,-1.02337,2.42,0.72,-0.01
301.506,3.20237,-0.13676,0,-1.06447,2.43,0.72,-0.01
301.514,3.2093,-0.145544,0,-1.10401,2.44,0.72,-0.01
301.519,3.21585,-0.155064,0,-1.14152,2.45,0.72,-0.01
301.521,3.22187,-0.165294,0,-1.17647,2.46,0.72,-0.01
301.52,3.22721,-0.176167,0,-1.20832,2.47,0.72,-0.01
301.517,3.23173,-0.187572,0,-1.2365,2.48,0.72,-0.01
301.51,3.23531,-0.199351,0,-1.26052,2.49,0.72,-0.01
301.5,3.23792,-0.211765,0,-1.28073,2.5,0.72,-0.01
295.493,3.18269,1.07996,0,3.06893,1.51,0.73,-0.01
295.671,3.24339,1.04045,0,2.85712,1.52,0.73,-0.01
295.847,3.29665,0.994252,0,2.65921,1.53,0.73,-0.01
296.019,3.34143,0.942516,0,2.47748,1.54,0.73,-0.01
296.185,3.37718,0.886552,0,2.31315,1.55,0.73,-0.01
296.345,3.40378,0.827731,0,2.16647,1.56,0.73,-0.01
296.497,3.42157,0.76739,0,2.03702,1.57,0.73,-0.01
296.641,3.43118,0.706762,0,1.92386,1.58,0.73,-0.01
296.776,3.4335,0.646917,0,1.82573,1.59,0.73,-0.01
296.904,3.42957,0.588731,0,1.74117,1.6,0.73,-0.01
297.024,3.42046,0.532885,0,1.66861,1.61,0.73,-0.01
297.137,3.40723,0.479863,0,1.60651,1.62,0.73,-0.01
297.243,3.39088,0.429981,0,1.55338,1.63,0.73,-0.01
297.343,3.37229,0.383408,0,1.50786,1.64,0.73,-0.01
297.437,3.35223,0.340197,0,1.46869,1.65,0.73,-0.01
297.526,3.33137,0.300314,0,1.43477,1.66,0.73,-0.01
297.61,3.31024,0.263658,0,1.40514,1.67,0.73,-0.01
297.69,3.28926,0.230084,0,1.37893,1.68,0.73,-0.01
297.766,3.26878,0.19942,0,1.35544,1.69,0.73,-0.01
297.839,3.24904,0.171478,0,1.33404,1.7,0.73,-0.01
297.909,3.23025,0.146064,0,1.31421,1.71,0.73,-0.01
297.976,3.21252,0.122987,0,1.29553,1.72,0.73,-0.01
298.04,3.19595,0.102061,0,1.27761,1.73,0.73,-0.01
298.103,3.18059,0.0831068,0,1.26015,1.74,0.73,-0.01
298.163,3.16645,0.0659579,0,1.24291,1.75,0.73,-0.01
298.222,3.15354,0.0504585,0,1.22567,1.76,0.73,-0.01
298.279,3.14183,0.0364644,0,1.20826,1.77,0.73,-0.01
298.335,3.1313,0.0238428,0,1.19055,1.78,0.73,-0.01
298.389,3.1219,0.012472,0,1.17243,1.79,0.73,-0.01
298.442,3.11359,0.00224084,0,1.1538,1.8,0.73,-0.01
298.495,3.10632,-0.00695221,0,1.1346,1.81,0.73,-0.01
298.546,3.10003,-0.0151995,0,1.11478,1.82,0.73,-0.01
298.597,3.09466,-0.0225852,0,1.09429,1.83,0.73,-0.01
298.647,3.09018,-0.0291861,0,1.07311,1.84,0.73,-0.01
298.696,3.08651,-0.0350721,0,1.05122,1.85,0.73,-0.01
298.745,3.0836,-0.0403069,0,1.0286,1.86,0.73,-0.01
298.793,3.08141,-0.0449488,0,1.00526,1.87,0.73,-0.01
298.841,3.07989,-0.0490508,0,0.981191,1.88,0.73,-0.01
298.888,3.07898,-0.0526616,0,0.9564,1.89,0.73,-0.01
298.936,3.07864,-0.0558256,0,0.930896,1.9,0.73,-0.01
298.982,3.07882,-0.0585836,0,0.904691,1.91,0.73,-0.01
299.029,3.07949,-0.0609731,0,0.877799,1.92,0.73,-0.01
299.075,3.08061,-0.0630286,0,0.850234,1.93,0.73,-0.01
299.121,3.08214,-0.0647817,0,0.822016,1.94,0.73,-0.01
299.167,3.08405,-0.0662619,0,0.793161,1.95,0.73,-0.01
299.212,3.0863,-0.0674961,0,0.763689,1.96,0.73,-0.01
299.257,3.08887,-0.0685095,0,0.733619,1.97,0.73,-0.01
299.303,3.09172,-0.0693255,0,0.70297,1.98,0.73,-0.01
299.347,3.09483,-0.0699657,0,0.671763,1.99,0.73,-0.01
299.392,3.09818,-0.0704504,0,0.640017,2,0.73,-0.01
299.437,3.10174,-0.0707984,0,0.607751,2.01,0.73,-0.01
299.481,3.1055,-0.0710275,0,0.574984,2.02,0.73,-0.01
299.525,3.10943,-0.0711544,0,0.541734,2.03,0.73,-0.01
299.569,3.11351,-0.0711946,0,0.50802,2.04,0.73,-0.01
299.613,3.11774,-0.0711631,0,0.473857,2.05,0.73,-0.01
299.656,3.1221,-0.0710738,0,0.439263,2.06,0.73,-0.01
299.699,3.12657,-0.0709401,0,0.404253,2.07,0.73,-0.01
299.742,3.13115,-0.0707748,0,0.368842,2.08,0.73,-0.01
299.785,3.13581,-0.07059,0,0.333044,2.09,0.73,-0.01
299.827,3.14056,-0.0703976,0,0.296871,2.1,0.73,-0.01
299.869,3.14539,-0.0702089,0,0.260337,2.11,0.73,-0.01
299.911,3.15028,-0.0700349,0,0.223451,2.12,0.73,-0.01
299.953,3.15524,-0.0698865,0,0.186225,2.13,0.73,-0.01
299.994,3.16025,-0.0697742,0,0.148668,2.14,0.73,-0.01
300.034,3.16532,-0.0697086,0,0.110788,2.15,0.73,-0.01
300.074,3.17044,-0.0697,0,0.0725935,2.16,0.73,-0.01
300.114,3.17561,-0.069759,0,0.0340907,2.17,0.73,-0.01
300.153,3.18083,-0.069896,0,-0.00471417,2.18,0.73,-0.01
300.192,3.18609,-0.0701218,0,-0.0438156,2.19,0.73,-0.01
300.23,3.19141,-0.0704473,0,-0.0832089,2.2,0.73,-0.01
300.268,3.19677,-0.0708838,0,-0.12289,2.21,0.73,-0.01
300.305,3.20218,-0.071443,0,-0.162854,2.22,0.73,-0.01
300.341,3.20764,-0.0721371,0,-0.203099,2.23,0.73,-0.01
300.377,3.21316,-0.0729789,0,-0.24362,2.24,0.73,-0.01
300.412,3.21874,-0.0739821,0,-0.284413,2.25,0.73,-0.01
300.446,3.22438,-0.0751611,0,-0.325473,2.26,0.73,-0.01
300.48,3.23008,-0.0765315,0,-0.366795,2.27,0.73,-0.01
300.512,3.23586,-0.0781099,0,-0.408372,2.28,0.73,-0.01
300.544,3.2417,-0.0799143,0,-0.450193,2.29,0.73,-0.01
300.575,3.24762,-0.0819643,0,-0.492245,2.3,0.73,-0.01
300.605,3.25362,-0.0842811,0,-0.534512,2.31,0.73,-0.01
300.634,3.2597,-0.0868878,0,-0.57697,2.32,0.73,-0.01
300.662,3.26585,-0.0898093,0,-0.619589,2.33,0.73,-0.01
300.688,3.27208,-0.093073,0,-0.66233,2.34,0.73,-0.01
300.714,3.27838,-0.0967083,0,-0.70514,2.35,0.73,-0.01
300.738,3.28473,-0.100747,0,-0.747954,2.36,0.73,-0.01
300.76,3.29114,-0.105222,0,-0.790686,2.37,0.73,-0.01
300.782,3.29756,-0.110169,0,-0.833227,2.38,0.73,-0.01
300.801,3.30399,-0.115623,0,-0.875442,2.39,0.73,-0.01
300.82,3.31037,-0.121621,0,-0.91716,2.4,0.73,-0.01
300.836,3.31666,-0.128195,0,-0.958173,2.41,0.73,-0.01
300.851,3.3228,-0.135373,0,-0.998228,2.42,0.73,-0.01
300.863,3.32872,-0.143176,0,-1.03702,2.43,0.73,-0.01
300.874,3.33432,-0.151609,0,-1.07421,2.44,0.73,-0.01
300.882,3.33951,-0.160661,0,-1.1094,2.45,0.73,-0.01
300.888,3.34418,-0.170297,0,-1.14215,2.46,0.73,-0.01
300.892,3.34821,-0.180451,0,-1.17204,2.47,0.73,-0.01
300.893,3.35149,-0.191022,0,-1.19863,2.48,0.73,-0.01
300.892,3.35393,-0.201879,0,-1.22156,2.49,0.73,-0.01
300.888,3.35551,-0.213286,0,-1.24128,2.5,0.73,-0.01
295.165,3.1733,1.01675,0,3.22987,1.51,0.74,-0.01
295.319,3.23342,0.983003,0,3.03108,1.52,0.74,-0.01
295.473,3.28793,0.943679,0,2.84309,1.53,0.74,-0.01
295.626,3.33591,0.899593,0,2.66786,1.54,0.74,-0.01
295.775,3.37679,0.85169,0,2.50666,1.55,0.74,-0.01
295.92,3.41029,0.800978,0,2.35998,1.56,0.74,-0.01
296.059,3.43643,0.748473,0,2.2278,1.57,0.74,-0.01
296.193,3.45553,0.695139,0,2.10966,1.58,0.74,-0.01
296.32,3.46807,0.641855,0,2.00478,1.59,0.74,-0.01
296.44,3.47471,0.58938,0,1.91215,1.6,0.74,-0.01
296.554,3.4762,0.538339,0,1.83064,1.61,0.74,-0.01
296.661,3.47332,0.489225,0,1.75908,1.62,0.74,-0.01
296.763,3.46686,0.442398,0,1.69627,1.63,0.74,-0.01
296.859,3.45754,0.398102,0,1.64108,1.64,0.74,-0.01
296.949,3.44604,0.356482,0,1.59243,1.65,0.74,-0.01
297.035,3.43298,0.317598,0,1.54936,1.66,0.74,-0.01
297.116,3.41886,0.281445,0,1.51097,1.67,0.74,-0.01
297.193,3.40413,0.247967,0,1.47648,1.68,0.74,-0.01
297.267,3.38916,0.217072,0,1.44519,1.69,0.74,-0.01
297.337,3.37425,0.188644,0,1.4165,1.7,0.74,-0.01
297.403,3.35964,0.16255,0,1.38988,1.71,0.74,-0.01
297.468,3.34552,0.13865,0,1.36488,1.72,0.74,-0.01
297.529,3.33202,0.1168,0,1.34111,1.73,0.74,-0.01
297.589,3.31925,0.0968565,0,1.31825,1.74,0.74,-0.01
297.646,3.30729,0.0786807,0,1.29602,1.75,0.74,-0.01
297.702,3.29617,0.062139,0,1.27418,1.76,0.74,-0.01
297.756,3.28593,0.0471046,0,1.25253,1.77,0.74,-0.01
297.809,3.27657,0.0334583,0,1.23091,1.78,0.74,-0.01
297.86,3.26809,0.0210886,0,1.20919,1.79,0.74,-0.01
297.91,3.26047,0.00989177,0,1.18725,1.8,0.74,-0.01
297.959,3.2537,-0.000228426,0,1.16501,1.81,0.74,-0.01
298.008,3.24774,-0.00936081,0,1.14238,1.82,0.74,-0.01
298.055,3.24255,-0.0175873,0,1.11931,1.83,0.74,-0.01
298.102,3.23812,-0.0249834,0,1.09575,1.84,0.74,-0.01
298.148,3.23439,-0.0316186,0,1.07168,1.85,0.74,-0.01
298.194,3.23133,-0.037557,0,1.04705,1.86,0.74,-0.01
298.239,3.22891,-0.0428576,0,1.02187,1.87,0.74,-0.01
298.284,3.22707,-0.0475746,0,0.9961,1.88,0.74,-0.01
298.328,3.2258,-0.0517581,0,0.969751,1.89,0.74,-0.01
298.372,3.22504,-0.0554541,0,0.942817,1.9,0.74,-0.01
298.416,3.22477,-0.0587052,0,0.915302,1.91,0.74,-0.01
298.459,3.22495,-0.0615508,0,0.887209,1.92,0.74,-0.01
298.503,3.22555,-0.0640271,0,0.858548,1.93,0.74,-0.01
298.546,3.22653,-0.0661678,0,0.829327,1.94,0.74,-0.01
298.588,3.22787,-0.0680042,0,0.79956,1.95,0.74,-0.01
298.631,3.22954,-0.0695652,0,0.769259,1.96,0.74,-0.01
